movie_id,title,budget,revenue,runtime,vote_average,vote_count,popularity,profit
1777,Fahrenheit 9/11,6000000,119114517,122.0,6.8,397,16.20985,113114517
642,Butch Cassidy and the Sundance Kid,6000000,102308889,110.0,7.4,650,24.499996,96308889
433,Mary Poppins,6000000,102272727,139.0,7.4,1183,59.961523,96272727
16619,Ordinary People,6000000,0,124.0,7.4,145,12.541983,-6000000
1725,West Side Story,6000000,43656822,152.0,7.0,389,23.431117,37656822
11977,Caddyshack,6000000,39846344,98.0,6.6,365,15.929648,33846344
20322,The Brothers,0,0,106.0,6.5,10,3.029944,0
16158,The Wood,6000000,25059640,106.0,7.1,34,5.537646,19059640
629,The Usual Suspects,6000000,23341568,106.0,8.1,3254,64.025031,17341568
10160,A Nightmare on Elm Street 5: The Dream Child,8000000,22168359,89.0,5.5,245,12.654051,14168359
11452,National Lampoon’s Van Wilder,5000000,38275483,92.0,5.9,858,35.108498,33275483
12163,The Wrestler,6000000,44703995,109.0,7.3,1000,40.196514,38703995
32275,Duel in the Sun,6000000,20400000,144.0,6.2,37,7.60445,14400000
13785,Best in Show,0,0,90.0,6.7,166,10.982255,0
1103,Escape from New York,6000000,50244700,99.0,6.9,703,24.351305,44244700
36739,School Daze,0,0,121.0,6.2,26,3.159574,0
14144,Daddy Day Camp,6000000,18197398,89.0,4.4,91,12.601677,12197398
10622,Mr. Nice Guy,12716953,18814720,113.0,6.3,128,7.077505,6097767
13370,A Mighty Wind,6000000,18750246,91.0,6.6,74,4.053017,12750246
11191,Mystic Pizza,0,0,104.0,5.9,123,6.379933,0
10215,Sliding Doors,6000000,58000000,99.0,6.5,354,15.639016,52000000
25066,Tales from the Hood,6000000,12000000,98.0,5.4,32,3.89204,6000000
1523,The Last King of Scotland,6000000,48027970,121.0,7.4,558,26.286954,42027970
11361,Halloween 5: The Revenge of Michael Myers,5000000,11642254,96.0,5.2,183,8.008844,6642254
92591,Bernie,5000000,9206470,100.0,6.5,320,12.68514,4206470
57612,Dolphins and Whales: Tribes of the Ocean,6000000,7518876,42.0,8.0,3,0.041651,1518876
12509,Pollock,0,0,122.0,6.6,91,8.483531,0
15256,200 Cigarettes,6000000,6852450,101.0,6.1,44,3.561198,852450
83686,The Words,6000000,13231461,96.0,6.4,379,14.988746,7231461
80304,Casa De Mi Padre,0,0,84.0,5.5,103,5.754416,0
28053,City Island,6000000,6670712,104.0,6.9,113,6.497285,670712
67913,The Guard,6000000,19560274,96.0,6.8,372,19.411141,13560274
13991,College,7000000,6230276,94.0,4.8,48,7.034618,-769724
1443,The Virgin Suicides,6000000,10409377,97.0,7.1,817,26.218912,4409377
8545,Little Voice,0,0,97.0,6.6,61,4.647547,0
19556,Miss March,0,0,89.0,5.4,77,9.371534,0
231576,Wish I Was Here,5500000,5483299,120.0,6.4,300,15.015271,-16701
16172,Simply Irresistible,6000000,4398989,95.0,5.5,52,5.696491,-1601011
13403,Hedwig and the Angry Inch,0,0,95.0,7.4,80,4.25422,0
15797,Only the Strong,6000000,3283371,99.0,6.9,29,5.411243,-2716629
347764,Goddess of Love,0,0,96.0,6.2,9,1.273773,0
13537,Shattered Glass,6000000,2944752,94.0,6.6,111,6.27257,-3055248
20794,Novocaine,6000000,2025238,95.0,6.0,44,4.148253,-3974762
31064,The Business of Strangers,0,0,84.0,5.7,19,1.369649,0
576,The Wild Bunch,6244087,638641,145.0,7.6,259,14.970654,-5605446
13990,The Wackness,6000000,2899975,99.0,6.2,94,7.161051,-3100025
11583,The First Great Train Robbery,6000000,0,110.0,6.6,74,12.434688,-6000000
18602,Morvern Callar,0,0,97.0,7.2,34,2.507912,0
27549,Beastmaster 2: Through the Portal of Time,6000000,869325,107.0,4.6,17,1.478505,-5130675
59728,The 5th Quarter,6000000,399611,97.0,4.7,12,0.215464,-5600389
10930,The Flower of Evil,0,0,104.0,5.7,10,1.229667,0
32395,The Greatest,6000000,0,99.0,6.2,34,6.903186,-6000000
58882,Snow Flower and the Secret Fan,134005,1332231,104.0,5.3,22,2.260315,1198226
7547,Come Early Morning,6000000,0,97.0,5.9,10,3.427061,-6000000
35944,Lucky Break,0,0,107.0,6.5,11,0.669169,0
42222,Julia,0,0,117.0,6.3,30,6.077735,0
13827,"Surfer, Dude",6000000,69497,85.0,4.7,25,2.404626,-5930503
44260,Lake of Fire,0,25,152.0,8.0,10,0.475748,25
9282,11:14,6000000,0,86.0,6.8,206,15.048067,-6000000
38940,Men of War,0,0,103.0,5.4,29,1.734764,0
35689,Don McKay,0,0,87.0,5.4,21,1.496454,0
97614,Deadfall,12000000,66351,95.0,5.6,224,10.19041,-11933649
37206,A Shine of Rainbows,6000000,0,101.0,6.3,14,12.099486,-6000000
58626,The Hit List,6000000,0,90.0,5.2,73,4.957014,-6000000
183894,Emma,0,0,240.0,7.6,38,2.135689,0
837,Videodrome,5952000,2120439,87.0,7.1,454,18.119265,-3831561
1555,The Spanish Apartment,5300000,3897799,122.0,7.0,266,13.034602,-1402201
244783,Song One,6000000,32251,86.0,5.5,87,6.349218,-5967749
16564,Winter in Wartime,4000000,530048,103.0,6.8,66,5.013575,-3469952
168027,Freaky Deaky,0,0,90.0,4.9,18,4.448353,0
3482,The Train,5800000,6800000,133.0,7.2,72,4.49029,1000000
135595,Trade Of Innocents,0,0,91.0,5.5,12,2.204138,0
8982,The Protector,6000000,27165581,108.0,6.8,167,11.81832,21165581
89861,Stiff Upper Lips,0,0,99.0,10.0,1,0.356495,0
455,Bend It Like Beckham,3500159,76578641,112.0,6.2,578,22.054546,73078482
57022,Sunshine State,0,0,141.0,6.0,10,4.245123,0
14351,Crossover,5800000,7000000,95.0,4.2,10,3.201886,1200000
147767,Khiladi 786,0,126,139.0,4.7,11,0.114342,126
10664,[REC]²,5600000,18469680,85.0,6.4,489,22.341462,12869680
55567,Standing Ovation,0,531826,105.0,3.9,6,0.305922,531826
9277,The Sting,5500000,159616327,129.0,7.9,622,28.500913,154116327
9443,Chariots of Fire,5500000,58972904,123.0,6.8,207,10.439971,53472904
16186,Diary of a Mad Black Woman,0,0,116.0,6.4,71,3.784535,0
7863,Shine,0,0,105.0,7.3,131,10.396305,0
138697,Don Jon,6000000,0,90.0,5.9,1671,33.296684,-6000000
11901,High Plains Drifter,5500000,15700000,105.0,7.4,278,19.127239,10200000
1548,Ghost World,7000000,0,111.0,7.1,426,14.072941,-7000000
11889,Iris,0,0,91.0,6.2,47,2.714043,0
33155,Galaxina,5500000,4865000,95.0,3.3,16,2.141143,-635000
5528,The Chorus,0,0,96.0,7.5,526,20.982455,0
321,Mambo Italiano,4361898,3031801,92.0,5.6,28,2.080741,-1330097
4997,Wonderland,5000000,2466444,104.0,6.2,73,7.79068,-2533556
925,Do the Right Thing,6500000,37295445,120.0,7.6,292,15.580335,30795445
27451,Harvard Man,0,0,99.0,4.8,15,5.336243,0
73532,Le Havre,3850000,0,93.0,6.8,97,10.787322,-3850000
979,Irreversible,0,792,97.0,7.1,538,32.476098,792
193722,R100,5500000,0,100.0,5.4,31,3.21392,-5500000
7913,Rang De Basanti,2200000,11502151,157.0,7.2,97,5.206967,9302151
253253,Animals,0,0,90.0,6.2,9,1.5846,0
51995,Salvation Boulevard,8000000,0,96.0,5.6,28,3.653305,-8000000
13173,The Ten,0,0,96.0,4.9,57,3.865122,0
22908,A Room for Romeo Brass,0,0,90.0,7.3,18,1.391958,0
70670,Headhunters,0,15699707,100.0,7.1,399,20.821846,15699707
84204,Grabbers,0,0,94.0,6.0,140,9.451228,0
25248,Saint Ralph,0,0,95.0,7.3,24,1.688495,0
230266,Miss Julie,5500000,5000000,120.0,5.9,45,5.033065,-500000
16633,Somewhere in Time,5100000,0,103.0,7.2,102,5.934016,-5100000
63006,Dum Maaro Dum,0,0,130.0,5.4,7,0.075817,0
91586,Insidious: Chapter 2,5000000,0,106.0,6.5,1211,48.375848,-5000000
215,Saw II,4000000,152925093,92.0,6.3,1251,42.187986,148925093
333371,10 Cloverfield Lane,15000000,108286421,103.0,6.8,2468,53.698683,93286421
9012,Jackass: The Movie,5000000,64282312,87.0,6.1,345,14.752587,59282312
345911,Lights Out,4900000,44107032,81.0,6.3,1129,48.170508,39207032
72571,Paranormal Activity 3,5000000,205703818,83.0,5.9,669,29.15813,200703818
242512,Ouija,5000000,103590271,89.0,4.9,983,56.30466,98590271
10072,A Nightmare on Elm Street 3: Dream Warriors,5000000,44793222,96.0,6.5,354,17.304055,39793222
211954,Instructions Not Included,5500000,99067206,115.0,7.5,205,9.59729,93567206
82990,Paranormal Activity 4,5000000,142817992,95.0,5.2,563,20.326337,137817992
29912,The Robe,4100000,36000000,135.0,6.4,42,4.028875,31900000
11843,The Return of the Pink Panther,5000000,41833347,113.0,6.7,137,6.470766,36833347
11284,Freddy's Dead: The Final Nightmare,11000000,34872033,89.0,5.1,272,16.856231,23872033
504,Monster,8000000,60378584,110.0,7.0,485,19.683187,52378584
173,"20,000 Leagues Under the Sea",5000000,28200000,127.0,6.8,157,9.358197,23200000
227348,Paranormal Activity: The Marked Ones,5000000,86362372,84.0,5.2,449,19.984477,81362372
1955,The Elephant Man,5000000,26010864,124.0,7.9,719,30.271066,21010864
152532,Dallas Buyers Club,5000000,55198285,117.0,7.9,2886,59.454473,50198285
243940,The Lazarus Effect,3300000,64110728,83.0,5.1,505,20.304235,60810728
77,Memento,9000000,39723096,113.0,8.1,4028,60.715151,30723096
157547,Oculus,5000000,44030246,104.0,6.3,1050,35.871248,39030246
2295,Clerks II,5000000,26888376,97.0,6.9,398,18.077963,21888376
71,Billy Elliot,5000000,110000000,110.0,7.4,750,20.428237,105000000
147773,The Way Way Back,4600000,23198652,103.0,7.1,688,32.14444,18598652
16096,House Party 2,0,0,94.0,4.7,21,3.673566,0
24266,The Man from Snowy River,3500000,20659423,104.0,6.8,37,3.656491,17159423
16508,Doug's 1st Movie,0,0,77.0,5.4,22,1.88484,0
2895,The Apostle,5000000,0,134.0,6.1,38,4.227807,-5000000
15660,Mommie Dearest,0,0,129.0,6.5,54,3.102862,0
59968,Our Idiot Brother,10000000,17273593,90.0,5.9,365,15.688439,7273593
323677,Race,5000000,24804129,134.0,7.1,478,22.9951,19804129
19848,The Players Club,0,0,104.0,6.4,14,5.769822,0
256274,"As Above, So Below",5000000,40100000,93.0,6.1,766,26.510558,35100000
235271,Addicted,0,0,105.0,5.4,63,7.544515,0
45153,Eve's Bayou,0,0,109.0,6.1,27,1.126941,0
284293,Still Alice,5000000,43884652,99.0,7.5,1104,35.307577,38884652
24973,The Egyptian,5000000,15000000,139.0,6.0,11,4.079111,10000000
21610,Nighthawks,5000000,19905359,99.0,6.4,86,7.058868,14905359
10283,Friday the 13th Part VIII: Jason Takes Manhattan,5000000,14000000,100.0,4.8,191,12.904615,9000000
8346,My Big Fat Greek Wedding,5000000,368744044,95.0,6.2,671,18.115566,363744044
122081,Spring Breakers,5000000,31724284,94.0,5.0,1551,62.554173,26724284
10987,Halloween: The Curse of Michael Myers,5000000,15116634,88.0,5.0,170,9.483717,10116634
1391,Y Tu Mamá También,5000000,33616692,106.0,7.3,315,16.890285,28616692
747,Shaun of the Dead,4000000,30039392,99.0,7.5,2420,49.12486,26039392
14745,The Haunting of Molly Hartley,0,0,82.0,4.3,48,8.309894,0
26748,Lone Star,5000000,13269963,135.0,6.9,77,5.960149,8269963
11357,Halloween 4: The Return of Michael Myers,5000000,17768757,88.0,5.9,209,9.302349,12768757
24913,April Fool's Day,5000000,0,89.0,5.8,73,8.190888,-5000000
13776,Diner,0,0,110.0,6.9,83,5.87193,0
14854,Lone Wolf McQuade,5000000,12232628,107.0,5.5,67,8.452666,7232628
50357,Apollo 18,5000000,25562924,86.0,5.0,356,17.028252,20562924
13090,Sunshine Cleaning,5000000,16174377,102.0,6.5,255,19.336367,11174377
192141,No Escape,5000000,54418872,103.0,6.7,777,38.006982,49418872
16441,The Beastmaster,0,14056528,118.0,6.0,97,6.377523,14056528
29996,Solomon and Sheba,5000000,12200000,139.0,5.4,8,0.835617,7200000
351819,Fifty Shades of Black,20000000,21164799,92.0,4.3,331,14.947588,1164799
14834,Not Easily Broken,0,0,99.0,6.3,9,5.1299,0
22649,A Farewell to Arms,4,25,89.0,6.2,28,1.199451,21
378200,The Perfect Match,0,0,96.0,5.2,42,3.810827,0
20455,Digimon: The Movie,5500000,0,82.0,6.2,72,3.7387,-5500000
13193,Saved!,0,0,92.0,6.3,147,9.85123,0
11042,The Barbarian Invasions,8000000,3432342,99.0,6.7,77,3.03091,-4567658
10786,Robin and Marian,0,0,106.0,6.6,50,3.199904,0
12484,The Forsaken,5000000,0,90.0,4.9,47,2.739307,-5000000
17339,Force 10 from Navarone,5000000,7230000,118.0,6.4,91,5.348446,2230000
11959,UHF,5000000,0,97.0,6.7,89,4.070044,-5000000
9900,Grandma's Boy,0,6538177,94.0,6.6,220,9.974681,6538177
14662,Slums of Beverly Hills,5000000,0,91.0,6.5,44,6.308298,-5000000
335,Once Upon a Time in the West,5000000,5321508,175.0,8.1,1128,49.333137,321508
15745,Made,5000000,5476060,94.0,6.3,55,4.149628,476060
17431,Moon,5000000,9760104,97.0,7.6,1794,46.114184,4760104
21014,Keeping Up with the Steins,0,0,90.0,5.2,18,3.562563,0
78394,Sea Rex 3D: Journey to a Prehistoric World,5000000,4074023,41.0,5.9,11,4.498368,-925977
10217,The Sweet Hereafter,5000000,3263585,112.0,6.8,103,7.673124,-1736415
46332,Of Gods and Men,4000000,41424067,120.0,6.5,91,4.992475,37424067
13996,Bottle Shock,5000000,4040588,110.0,6.6,60,6.174435,-959412
3028,Jekyll and Hyde ... Together Again,0,0,87.0,4.6,5,0.805312,0
1024,Heavenly Creatures,5000000,3049135,99.0,7.0,294,8.753409,-1950865
343795,90 Minutes in Heaven,5000000,4842699,121.0,5.4,40,3.943706,-157301
45658,Everything Must Go,5000000,2614773,97.0,6.0,208,9.169411,-2385227
16148,Zero Effect,5000000,1980338,116.0,6.0,55,2.732031,-3019662
4553,The Machinist,5000000,8203235,101.0,7.3,1247,35.252056,3203235
36351,Light Sleeper,5000000,0,103.0,5.7,15,6.063868,-5000000
245916,Kill the Messenger,5000000,2450846,112.0,6.6,355,21.343093,-2549154
27585,Rabbit Hole,5000000,5129058,91.0,6.9,165,10.095184,129058
1415,Party Monster,5000000,742898,98.0,5.9,58,4.129165,-4257102
313922,Green Room,5000000,3220371,95.0,6.7,683,30.001024,-1779629
14474,The Oh in Ohio,5000000,0,88.0,5.8,27,6.759235,-5000000
199933,Atlas Shrugged Part III: Who is John Galt?,5000000,846704,99.0,3.9,15,1.731035,-4153296
13685,Bottle Rocket,7000000,560069,91.0,6.8,281,11.700578,-6439931
8744,Albino Alligator,6000000,0,97.0,5.6,45,2.388683,-6000000
38428,"Gandhi, My Father",0,0,136.0,6.0,2,0.080704,0
8847,Standard Operating Procedure,0,0,117.0,6.6,14,0.888986,0
39269,Out of the Blue,0,0,94.0,6.5,17,0.679351,0
46838,Tucker and Dale vs Evil,5000000,5476793,89.0,7.3,847,19.940245,476793
51384,"Lovely, Still",0,0,92.0,6.2,13,1.286991,0
56930,Tycoon,0,0,128.0,6.6,4,0.042442,0
41730,Desert Blue,0,0,90.0,5.5,9,1.116206,0
18442,Decoys,5000000,0,95.0,4.7,33,3.05434,-5000000
298312,The Visit,5000000,98450062,94.0,6.0,1360,38.94708,93450062
11600,Redacted,5000000,782102,90.0,6.2,37,3.792015,-4217898
71547,Fascination,0,0,95.0,3.8,4,0.219799,0
57876,Area 51,5000000,0,91.0,4.2,151,7.794,-5000000
77495,Sleep Tight,5000000,0,107.0,7.0,202,9.136965,-5000000
13849,The Cottage,0,0,92.0,6.3,80,8.39685,0
14849,Dead Like Me: Life After Death,0,0,87.0,5.8,65,7.864905,0
12486,Farce of the Penguins,0,0,80.0,3.2,13,1.963219,0
19615,Flying By,0,0,95.0,7.0,2,1.546169,0
244403,Rudderless,5000000,0,105.0,7.4,105,10.619574,-5000000
292481,Henry & Me,5000000,0,67.0,3.0,3,0.999655,-5000000
340816,Christmas Eve,0,0,95.0,6.1,24,1.985243,0
78814,We Have Your Husband,0,0,89.0,5.0,3,0.102003,0
297596,Dying of the Light,15000000,0,94.0,4.5,118,10.48009,-15000000
299552,Born Of War,0,0,109.0,4.1,7,1.136568,0
11935,Capricorn One,5000000,0,123.0,6.4,131,11.095219,-5000000
113406,Should've Been Romeo,0,0,0.0,0.0,0,0.40703,0
447027,Running Forever,0,0,88.0,0.0,0,0.028756,0
290825,Yoga Hosers,5000000,0,88.0,4.7,102,8.618793,-5000000
361159,Navy Seals vs. Zombies,0,0,97.0,3.5,36,2.394613,0
12555,I Served the King of England,0,0,120.0,7.0,22,2.387463,0
31175,Soul Kitchen,5000000,17872796,99.0,7.1,116,5.461487,12872796
12498,Sling Blade,1000000,24475416,135.0,7.4,231,14.805264,23475416
77949,The Awakening,4798235,209696,107.0,6.3,458,25.30216,-4588539
1690,Hostel,4800000,80578934,94.0,5.7,887,38.83192,75778934
8435,A Cock and Bull Story,0,0,94.0,6.2,43,3.500741,0
64720,Take Shelter,5000000,3099314,120.0,7.1,471,19.807295,-1900686
49365,Lady in White,0,0,112.0,6.3,25,1.435742,0
11404,Driving Lessons,0,0,98.0,6.3,47,7.667888,0
300706,Let's Kill Ward's Wife,5000000,0,81.0,5.5,76,8.496364,-5000000
16337,The Texas Chainsaw Massacre 2,4700000,8025872,101.0,5.9,139,9.617777,3325872
11577,Pat Garrett & Billy the Kid,4638783,11000000,106.0,7.2,65,4.495256,6361217
77987,Only God Forgives,4800000,10337387,90.0,5.6,862,35.754865,5537387
40185,Camping Sauvage,0,0,80.0,4.8,4,0.20323,0
68202,Without Men,4,0,83.0,4.6,8,0.28076,-4
8981,Dear Frankie,0,0,105.0,7.0,46,3.11319,0
10914,All Hat,0,0,89.0,1.0,1,0.137535,0
50848,The Names of Love,4600000,0,100.0,7.3,93,6.368933,-4600000
166624,Treading Water,4700000,0,92.0,5.6,6,0.217538,-4700000
10822,Savage Grace,4600000,0,97.0,5.7,60,3.531877,-4600000
10844,Out of the Blue,0,0,103.0,5.9,18,0.706355,0
9336,Police Academy,4500000,146198896,96.0,6.5,602,15.002502,141698896
5689,The Blue Lagoon,4500000,58853106,104.0,5.8,408,22.585384,54353106
712,Four Weddings and a Funeral,6000000,254700832,117.0,6.6,632,29.834065,248700832
13342,Fast Times at Ridgemont High,4500000,27092880,90.0,7.0,322,20.403344,22592880
10339,Moby Dick,4500000,10400000,116.0,6.9,89,5.224593,5900000
1429,25th Hour,15000000,13060843,135.0,7.2,629,30.196039,-1939157
9303,Bound,4500000,7011317,108.0,6.9,198,15.359952,2511317
641,Requiem for a Dream,4500000,7390108,102.0,7.9,2443,11.573034,2890108
27686,State Fair,0,0,96.0,6.2,19,1.847822,0
65749,Tango,0,0,115.0,6.8,6,0.425551,0
6106,Salvador,4500000,0,123.0,7.0,71,3.819796,-4500000
252680,Moms' Night Out,5000000,10429707,98.0,5.5,121,10.274542,5429707
141,Donnie Darko,6000000,1270522,113.0,7.7,3452,61.210016,-4729478
66607,Saving Private Perez,0,0,105.0,6.1,18,0.177356,0
17139,Character,4500000,0,122.0,7.7,25,0.011697,-4500000
12079,Spun,2000000,0,101.0,6.6,132,6.249262,-2000000
39800,Life During Wartime,4500000,744816,97.0,6.3,30,3.108881,-3755184
4550,Sympathy for Lady Vengeance,0,23803308,115.0,7.4,356,17.074843,23803308
62116,Mozart's Sister,0,0,120.0,6.2,13,0.774442,0
9991,Mean Machine,0,0,99.0,6.0,157,8.816995,0
13807,Exiled,4500000,0,110.0,7.0,46,8.48639,-4500000
68818,Blackthorn,0,623528,98.0,6.6,73,5.223096,623528
12093,Lilya 4-ever,0,0,109.0,7.7,139,7.759215,0
36419,After.Life,4500000,3606395,104.0,5.4,251,14.570359,-893605
281730,Fugly,0,0,134.0,5.3,2,0.371337,0
510,One Flew Over the Cuckoo's Nest,3000000,108981275,133.0,8.2,2919,127.525581,105981275
362105,R.L. Stine's Monsterville: The Cabinet of Souls,4400000,0,85.0,6.9,35,3.898737,-4400000
10970,Silent Movie,0,0,86.0,6.7,78,7.315935,0
375290,Airlift,4500000,32000000,126.0,7.3,57,2.551559,27500000
17663,Anne of Green Gables,0,0,199.0,8.2,68,8.772574,0
270938,Falcon Rising,0,0,103.0,5.5,71,6.988357,0
116613,The Sweeney,3730500,6294161,112.0,5.7,109,6.938854,2563661
11826,Sexy Beast,5000000,0,89.0,7.0,217,11.21273,-5000000
29920,Easy Money,0,0,124.0,6.5,63,7.217328,0
1088,Whale Rider,8000000,41400000,101.0,7.1,111,12.439495,33400000
26379,Paa,3250000,0,133.0,6.6,19,2.126139,-3250000
34069,Cargo,0,0,120.0,5.9,140,10.142218,0
10947,High School Musical,4200000,0,98.0,6.1,1000,16.536374,-4200000
47452,Love and Death on Long Island,0,0,93.0,6.9,11,0.933891,0
3040,Night Watch,4200000,32000000,114.0,6.3,210,12.540624,27800000
11386,The Crying Game,3705538,62548947,112.0,6.9,176,8.839651,58843409
10246,Porky's,4000000,125728258,94.0,6.1,183,12.891276,121728258
29426,Survival of the Dead,4000000,0,90.0,4.6,116,10.789912,-4000000
10331,Night of the Living Dead,114000,30000000,96.0,7.5,580,25.666029,29886000
153,Lost in Translation,4000000,119723856,102.0,7.3,1895,45.66662,115723856
703,Annie Hall,4000000,38251425,93.0,7.8,1010,35.892034,34251425
27191,The Greatest Show on Earth,4000000,36000000,152.0,6.6,50,8.988455,32000000
1365,Monster's Ball,4000000,44909486,111.0,6.5,250,14.042041,40909486
287424,Maggie,4000000,187112,95.0,5.2,593,40.016306,-3812888
451,Leaving Las Vegas,3600000,49800000,112.0,7.1,360,22.030517,46200000
165864,Hansel and Gretel Get Baked,4500000,0,86.0,4.8,67,2.503612,-4500000
987,The Front Page,4000000,0,105.0,6.9,68,4.117968,-4000000
241251,The Boy Next Door,4000000,52425855,91.0,4.1,1022,24.161735,48425855
40494,Trapeze,4000000,14400000,105.0,6.4,22,1.379354,10400000
39781,The Kids Are All Right,3500000,34705850,106.0,6.5,506,15.338211,31205850
8337,They Live,4000000,13008928,94.0,7.1,550,29.852608,9008928
5925,The Great Escape,4000000,11744471,172.0,7.8,717,35.061467,7744471
8357,What the #$*! Do We (K)now!?,0,10000000,109.0,5.8,34,7.288352,10000000
146203,The Last Exorcism Part II,5000000,15179302,88.0,4.4,203,10.605752,10179302
85350,Boyhood,4000000,44349000,164.0,7.5,1971,43.40352,40349000
512,Scoop,4000000,31584901,96.0,6.4,420,17.229537,27584901
13408,The Wash,7000000,10229331,93.0,5.3,26,2.453459,3229331
47816,3 Strikes,6000000,9000000,82.0,5.9,15,1.433692,3000000
10744,The Cooler,32000000,0,101.0,6.7,89,9.976428,-32000000
11536,The Misfits,4000000,8200000,124.0,6.8,72,2.930058,4200000
9782,The Night Listener,0,0,91.0,5.5,57,7.173059,0
18713,The Jerky Boys,0,0,82.0,4.8,10,1.735462,0
6537,The Orphanage,0,44000000,105.0,7.1,633,29.071955,44000000
184345,A Haunted House 2,0,0,87.0,5.4,346,18.428909,0
1809,The Rules of Attraction,4000000,0,110.0,6.3,168,11.387335,-4000000
2370,Topaz,4000000,6000000,143.0,6.1,77,5.975604,2000000
9809,Let's Go to Prison,4000000,4630045,84.0,5.5,69,4.59841,630045
5,Four Rooms,4000000,4300000,98.0,6.5,530,22.87623,300000
11013,Secretary,4000000,9304609,104.0,6.7,376,19.107285,5304609
19153,The Real Cancun,0,0,96.0,3.3,8,0.456485,0
10132,Talk Radio,4000000,3468572,110.0,6.7,46,4.541908,-531428
16448,Waiting for Guffman,0,0,84.0,7.3,63,4.348416,0
15122,Love Stinks,0,0,94.0,5.4,11,3.347885,0
8141,You Kill Me,4000000,2426851,90.0,6.2,80,6.091951,-1573149
1546,Thumbsucker,0,1919197,96.0,6.1,67,4.757625,1919197
48572,Red State,4000000,1104682,88.0,5.9,316,12.062371,-2895318
14517,Mirrormask,4000000,866999,101.0,6.6,102,7.758188,-3133001
89708,Samsara,4000000,0,102.0,8.0,167,12.781973,-4000000
27551,The Barbarians,0,0,87.0,5.1,8,1.631993,0
64678,The Art of Getting By,0,1406224,83.0,6.5,415,12.690224,1406224
309503,Zipper,0,0,103.0,5.5,58,8.516229,0
14293,Poolhall Junkies,0,0,99.0,6.5,25,5.90259,0
15059,The Loss of Sexual Innocence,4000000,0,106.0,5.2,9,2.866934,-4000000
103328,Holy Motors,0,641100,115.0,6.9,228,9.140936,641100
157847,Joe,4000000,2365467,118.0,6.5,338,22.987897,-1634533
25719,Shooting Fish,3000000,302204,109.0,7.0,23,1.204941,-2697796
48309,Prison,1300000,354704,102.0,6.7,27,7.605291,-945296
27723,Psycho Beach Party,1500000,0,95.0,6.0,26,2.855963,-1500000
20468,The Big Tease,0,0,87.0,5.8,6,0.502396,0
242575,"Guten Tag, Ramón",4000000,0,119.0,8.1,18,1.771584,-4000000
44945,Trust,9500000,120000,104.0,6.6,307,21.230737,-9380000
29122,An Everlasting Piece,0,0,103.0,6.0,1,0.068246,0
125123,Among Giants,0,0,93.0,4.5,2,0.541652,0
111190,Adore,16000000,318982,100.0,6.1,291,18.790221,-15681018
133575,The Velocity of Gary,4000000,0,100.0,4.2,5,0.409089,-4000000
54580,Mondays in the Sun,4000000,146402,113.0,7.1,36,3.663108,-3853598
52015,Stake Land,650000,33245,98.0,6.2,285,12.496261,-616755
34941,The Last Time I Committed Suicide,0,0,92.0,6.7,7,0.596889,0
227975,Futuro Beach,0,0,106.0,6.4,31,2.611364,0
60422,Another Happy Day,4000000,355688,119.0,6.2,37,3.238466,-3644312
81390,A Lonely Place to Die,4000000,25345000,99.0,6.2,157,8.30723,21345000
10981,Nothing,0,0,90.0,5.8,38,3.408955,0
225235,The Geographer Drank His Globe Away,0,4037782,120.0,7.3,23,1.876621,4037782
14902,1776,0,0,142.0,7.1,20,1.807571,0
121676,Inescapable,0,0,93.0,5.2,13,6.783053,0
22301,Hell's Angels,3950000,8000000,127.0,6.1,19,8.484123,4050000
20065,Purple Violets,4000000,0,103.0,5.7,9,0.936232,-4000000
257087,The Veil,4000000,0,93.0,4.5,118,12.822534,-4000000
46420,The Loved Ones,0,0,84.0,6.6,207,4.989985,0
114635,The Helpers,4000000,0,78.0,4.1,8,1.390659,-4000000
158150,How to Fall in Love,4000000,0,0.0,5.2,20,1.923514,-4000000
251979,The Perfect Wave,0,0,113.0,4.4,21,4.118612,0
874,A Man for All Seasons,3900000,28350000,120.0,7.5,89,9.541688,24450000
10774,Network,3800000,23689877,121.0,7.7,381,17.234745,19889877
770,Gone with the Wind,4000000,400176459,238.0,7.7,970,48.98255,396176459
266102,Desert Dancer,0,0,98.0,6.5,18,1.972668,0
29715,Major Dundee,3800000,14873,123.0,6.2,38,3.490215,-3785127
25209,Annie Get Your Gun,3768785,8000000,107.0,7.3,22,1.726175,4231215
37495,Four Lions,967686,4270000,101.0,7.0,423,20.544999,3302314
29262,The House of Sand,0,0,115.0,6.7,9,0.389471,0
34769,Defendor,3500000,44462,101.0,6.5,195,8.45342,-3455538
35032,The Pirate,3700000,2956000,102.0,6.6,17,0.90522,-744000
5178,The Good Heart,3800000,0,95.0,6.0,21,2.201678,-3800000
8618,The History Boys,4000000,13401952,109.0,6.6,66,3.771652,9401952
3116,Midnight Cowboy,3600000,44785053,113.0,7.4,299,21.119209,41185053
9427,The Full Monty,3500000,257850122,91.0,6.8,363,17.002623,254350122
813,Airplane!,3500000,83453539,88.0,7.1,1074,46.116885,79953539
352978,Chain of Command,5000000,0,88.0,5.3,11,1.398981,-5000000
10634,Friday,3500000,28215918,91.0,7.0,503,25.5748,24715918
9516,Menace II Society,3500000,27900000,97.0,7.2,173,3.418871,24400000
